dstport,protocol,tag
35421,TCP,Telnet
53141,TCP,Telnet
25492,UDP,DNS
44413,UDP,Telnet
16821,ICMP,DNS
54685,ICMP,HTTP
27013,UDP,SMTP
52445,ICMP,POP3
36710,TCP,DNS
31866,UDP,IMAP
30392,ICMP,POP3
49937,TCP,IMAP
39144,TCP,SMTP
30665,UDP,HTTPS
20933,UDP,POP3
61945,UDP,HTTP
38477,ICMP,POP3
8435,UDP,FTP
59888,TCP,FTP
38496,ICMP,HTTPS
63472,UDP,HTTPS
10400,TCP,FTP
4204,TCP,DNS
35233,ICMP,DNS
53983,ICMP,Telnet
55010,ICMP,Telnet
53404,ICMP,SSH
13147,UDP,FTP
13907,TCP,SMTP
44975,TCP,POP3
63972,ICMP,Telnet
14359,TCP,FTP
39648,ICMP,IMAP
26789,ICMP,DNS
28453,ICMP,IMAP
13408,ICMP,IMAP
19808,ICMP,SSH
61069,ICMP,HTTP
32139,TCP,POP3
24523,UDP,POP3
64481,ICMP,IMAP
27665,TCP,IMAP
44806,UDP,SSH
49666,TCP,Telnet
57701,ICMP,Telnet
15212,TCP,HTTP
55679,UDP,Telnet
44824,ICMP,Telnet
41003,TCP,Telnet
11378,TCP,Telnet
50158,UDP,SSH
4959,TCP,SMTP
30646,TCP,SSH
32305,UDP,IMAP
23675,ICMP,HTTP
57295,UDP,DNS
4772,UDP,IMAP
21811,ICMP,SMTP
36897,TCP,Telnet
11573,UDP,FTP
22716,TCP,DNS
32624,TCP,Telnet
3136,TCP,DNS
10350,UDP,HTTP
46863,TCP,Telnet
608,TCP,POP3
47569,TCP,SMTP
25702,ICMP,IMAP
18201,TCP,DNS
35600,ICMP,DNS
27192,ICMP,HTTPS
20235,ICMP,POP3
8001,ICMP,POP3
5155,TCP,POP3
8223,UDP,SSH
59558,TCP,HTTPS
42061,ICMP,FTP
23188,TCP,FTP
58525,TCP,FTP
27070,TCP,IMAP
27369,TCP,HTTP
29769,TCP,FTP
38508,UDP,SMTP
60610,ICMP,Telnet
53328,UDP,FTP
32209,TCP,POP3
46292,ICMP,SMTP
51876,UDP,FTP
50475,ICMP,FTP
14614,UDP,SSH
35195,TCP,SMTP
7899,ICMP,IMAP
58514,ICMP,IMAP
18735,UDP,SSH
27087,UDP,FTP
62645,UDP,HTTP
49117,ICMP,POP3
298,ICMP,IMAP
57591,TCP,DNS
27350,ICMP,POP3
57862,TCP,IMAP
63431,TCP,HTTP
56961,ICMP,POP3
41887,ICMP,HTTP
1164,UDP,HTTP
63982,TCP,SSH
59663,TCP,FTP
59108,TCP,SMTP
45176,TCP,POP3
9481,UDP,POP3
40424,UDP,IMAP
11709,UDP,HTTP
37927,TCP,POP3
45391,TCP,HTTP
33847,ICMP,HTTPS
18688,TCP,Telnet
59325,ICMP,SSH
1798,UDP,HTTPS
40027,UDP,Telnet
20098,UDP,IMAP
46935,ICMP,DNS
42030,UDP,Telnet
45541,ICMP,POP3
20661,TCP,HTTPS
37092,ICMP,FTP
51732,TCP,SSH
6688,ICMP,Telnet
24251,UDP,HTTPS
34975,ICMP,FTP
18741,ICMP,HTTPS
6570,UDP,HTTPS
33695,ICMP,POP3
55584,ICMP,DNS
1857,ICMP,Telnet
57363,TCP,Telnet
57277,TCP,POP3
42380,UDP,SMTP
50378,UDP,Telnet
11639,UDP,IMAP
35555,TCP,POP3
2921,ICMP,POP3
30905,TCP,SSH
30916,UDP,Telnet
23146,UDP,FTP
14497,UDP,HTTPS
19230,TCP,Telnet
5461,ICMP,DNS
6533,UDP,SMTP
15475,ICMP,HTTP
60951,UDP,DNS
33025,UDP,FTP
43933,ICMP,HTTP
47007,TCP,Telnet
8953,TCP,IMAP
29390,TCP,DNS
3016,ICMP,DNS
53681,ICMP,SSH
51634,TCP,HTTPS
50913,ICMP,IMAP
36510,UDP,FTP
532,TCP,SMTP
55730,ICMP,POP3
31866,ICMP,DNS
30209,TCP,HTTPS
58796,ICMP,HTTP
17520,UDP,Telnet
24078,TCP,SMTP
52399,UDP,POP3
45033,TCP,SSH
27271,TCP,DNS
20084,TCP,POP3
51541,ICMP,POP3
4187,ICMP,FTP
33201,ICMP,POP3
42870,ICMP,HTTP
28169,UDP,POP3
4,ICMP,SSH
34306,UDP,SSH
34903,UDP,POP3
63544,TCP,SSH
29127,ICMP,HTTPS
4990,UDP,Telnet
12073,ICMP,HTTPS
184,TCP,FTP
20970,TCP,Telnet
60143,TCP,IMAP
1924,TCP,SMTP
49625,TCP,DNS
61229,TCP,SMTP
50617,ICMP,SSH
61942,TCP,SSH
20092,UDP,SMTP
3576,UDP,POP3
40512,UDP,Telnet
53280,UDP,IMAP
7292,TCP,FTP
63006,ICMP,POP3
32543,TCP,IMAP
2201,UDP,HTTP
1894,TCP,HTTPS
15532,UDP,DNS
62586,ICMP,HTTPS
53523,UDP,HTTPS
13002,UDP,IMAP
54574,TCP,SSH
2519,UDP,Telnet
25131,UDP,FTP
42362,TCP,IMAP
36046,UDP,DNS
2841,ICMP,DNS
57568,ICMP,HTTPS
26956,TCP,DNS
33921,ICMP,IMAP
64928,UDP,POP3
12622,ICMP,POP3
55324,UDP,POP3
59402,TCP,SMTP
26453,TCP,IMAP
45057,TCP,IMAP
26006,ICMP,DNS
25097,TCP,Telnet
5838,TCP,HTTPS
14701,ICMP,SSH
62921,UDP,SSH
18671,TCP,DNS
54602,ICMP,HTTPS
64454,ICMP,DNS
55987,UDP,SSH
3492,UDP,SMTP
56455,ICMP,Telnet
27021,TCP,HTTP
59255,TCP,HTTPS
50684,ICMP,SMTP
60043,UDP,Telnet
9469,UDP,HTTPS
27280,TCP,IMAP
40528,ICMP,SMTP
55777,TCP,FTP
25216,ICMP,DNS
32836,ICMP,DNS
16413,ICMP,Telnet
60495,ICMP,Telnet
25376,ICMP,SMTP
65479,TCP,IMAP
37150,ICMP,FTP
58173,ICMP,DNS
34743,TCP,HTTPS
65319,TCP,POP3
30269,UDP,HTTPS
50324,ICMP,HTTPS
6339,TCP,DNS
42316,ICMP,SSH
30587,TCP,SSH
1117,ICMP,IMAP
59005,UDP,SMTP
40467,TCP,IMAP
60876,UDP,DNS
40471,ICMP,HTTP
51,ICMP,HTTPS
13978,TCP,FTP
62531,UDP,DNS
38882,UDP,FTP
46282,UDP,HTTPS
62884,TCP,Telnet
7286,UDP,FTP
54849,UDP,FTP
42073,TCP,IMAP
9263,UDP,SMTP
60297,TCP,POP3
16410,UDP,HTTPS
12813,TCP,Telnet
31754,UDP,Telnet
18761,UDP,SSH
37614,UDP,SSH
49646,UDP,FTP
41778,TCP,DNS
28057,ICMP,POP3
31122,ICMP,SSH
60346,TCP,POP3
56167,UDP,SMTP
45484,TCP,Telnet
49658,UDP,POP3
52731,TCP,SMTP
2878,UDP,HTTPS
25511,TCP,POP3
10154,UDP,SMTP
58302,ICMP,DNS
10747,TCP,HTTPS
1106,TCP,IMAP
34,UDP,POP3
50070,UDP,Telnet
13648,TCP,HTTPS
38906,UDP,DNS
54182,ICMP,SSH
30600,TCP,SMTP
24102,TCP,SMTP
33534,TCP,DNS
47131,ICMP,FTP
59446,ICMP,Telnet
32273,UDP,DNS
57015,ICMP,FTP
62735,TCP,DNS
32937,TCP,FTP
507,UDP,HTTPS
11317,ICMP,IMAP
18639,UDP,SSH
30047,ICMP,FTP
31303,ICMP,SMTP
52891,ICMP,IMAP
64247,ICMP,POP3
57274,ICMP,FTP
61624,UDP,HTTP
3706,TCP,Telnet
50527,UDP,Telnet
3978,TCP,Telnet
18506,UDP,FTP
46257,ICMP,SMTP
48077,TCP,DNS
44768,TCP,IMAP
12458,ICMP,DNS
18560,TCP,DNS
47866,TCP,HTTPS
64874,UDP,SMTP
19587,UDP,HTTP
51062,ICMP,FTP
38773,ICMP,POP3
56024,UDP,Telnet
54579,UDP,Telnet
33209,UDP,HTTP
7246,ICMP,IMAP
28257,UDP,DNS
17189,TCP,DNS
59936,TCP,POP3
30169,ICMP,HTTP
17603,UDP,Telnet
16401,ICMP,IMAP
58281,UDP,HTTPS
8071,UDP,HTTPS
63756,ICMP,DNS
17172,ICMP,SSH
7506,ICMP,DNS
63211,TCP,DNS
36591,TCP,HTTP
59739,TCP,FTP
26253,TCP,POP3
31174,TCP,DNS
55893,TCP,POP3
50233,ICMP,IMAP
60527,ICMP,HTTPS
55888,ICMP,HTTPS
57890,UDP,Telnet
59479,ICMP,SSH
65199,ICMP,IMAP
3193,TCP,SMTP
64818,UDP,DNS
55125,ICMP,SMTP
14928,TCP,IMAP
44328,ICMP,SSH
9780,TCP,POP3
46203,TCP,POP3
20940,ICMP,FTP
8294,UDP,SSH
14005,TCP,DNS
24519,UDP,SMTP
56258,UDP,SMTP
49326,ICMP,DNS
53795,TCP,SMTP
20248,UDP,HTTP
6863,ICMP,FTP
10555,UDP,HTTP
16543,UDP,Telnet
24024,UDP,POP3
36560,ICMP,SMTP
52796,TCP,HTTP
59218,ICMP,DNS
10583,TCP,Telnet
14558,UDP,HTTPS
31349,TCP,FTP
47256,UDP,Telnet
36200,UDP,SMTP
26107,TCP,HTTP
4234,UDP,FTP
51836,TCP,Telnet
41701,TCP,HTTPS
50633,TCP,HTTPS
33031,ICMP,DNS
24893,TCP,HTTPS
53276,UDP,IMAP
14764,UDP,HTTP
49606,UDP,Telnet
47564,TCP,DNS
56937,UDP,SMTP
19346,TCP,DNS
58609,TCP,DNS
3866,UDP,IMAP
1319,TCP,DNS
19156,ICMP,SMTP
31733,TCP,SSH
63105,ICMP,HTTP
33312,UDP,SSH
39410,UDP,FTP
51649,ICMP,POP3
39975,ICMP,DNS
10842,TCP,Telnet
38497,TCP,HTTPS
4935,UDP,Telnet
25910,TCP,Telnet
42406,ICMP,FTP
10984,UDP,Telnet
8376,UDP,Telnet
33870,ICMP,DNS
16684,TCP,HTTP
38394,TCP,SMTP
16936,ICMP,IMAP
12193,UDP,SSH
53243,UDP,SSH
3186,UDP,Telnet
4750,ICMP,HTTPS
58436,ICMP,POP3
20916,ICMP,FTP
35624,TCP,Telnet
35901,TCP,Telnet
33703,TCP,IMAP
3151,TCP,IMAP
18846,ICMP,Telnet
38504,UDP,HTTPS
48796,ICMP,IMAP
45352,UDP,POP3
35896,TCP,DNS
59971,UDP,Telnet
50611,UDP,IMAP
21928,UDP,IMAP
52147,ICMP,HTTP
52627,UDP,SMTP
47560,ICMP,SMTP
4935,UDP,SMTP
3333,TCP,SMTP
33859,UDP,HTTP
38638,ICMP,SSH
19557,UDP,HTTP
21943,TCP,POP3
32360,TCP,POP3
6745,ICMP,IMAP
38342,ICMP,POP3
26267,ICMP,SSH
17031,TCP,IMAP
57648,ICMP,SMTP
30600,ICMP,HTTPS
1177,UDP,Telnet
64099,TCP,DNS
3826,UDP,POP3
7887,ICMP,FTP
41292,ICMP,DNS
57486,ICMP,DNS
21133,ICMP,SSH
32439,UDP,FTP
55646,UDP,HTTP
61002,TCP,POP3
6923,TCP,SSH
62058,UDP,DNS
19353,TCP,FTP
62586,ICMP,Telnet
37961,TCP,HTTPS
38623,TCP,SMTP
61742,ICMP,HTTPS
29445,ICMP,HTTP
45732,UDP,Telnet
64408,UDP,FTP
55407,ICMP,DNS
33175,TCP,SMTP
61532,ICMP,SMTP
11646,TCP,SSH
61271,TCP,FTP
47830,UDP,HTTP
47396,ICMP,HTTPS
17477,UDP,HTTP
5960,ICMP,Telnet
51237,UDP,Telnet
61369,UDP,SMTP
7132,UDP,SMTP
1034,ICMP,HTTPS
6550,UDP,SSH
46955,TCP,HTTPS
6066,ICMP,DNS
46403,TCP,HTTPS
42784,TCP,FTP
48746,TCP,IMAP
25344,ICMP,DNS
22447,UDP,SMTP
40077,ICMP,Telnet
31520,UDP,HTTPS
61887,TCP,POP3
17849,TCP,HTTPS
51458,UDP,HTTPS
26757,UDP,DNS
15854,UDP,SSH
37153,TCP,POP3
24520,ICMP,HTTP
870,ICMP,POP3
11119,ICMP,HTTPS
29295,ICMP,SMTP
40330,TCP,HTTPS
10223,TCP,POP3
47718,TCP,HTTPS
63994,ICMP,POP3
51894,TCP,HTTP
37067,TCP,HTTP
47500,UDP,FTP
56831,TCP,HTTP
47810,TCP,IMAP
45495,TCP,IMAP
60276,UDP,Telnet
26114,UDP,HTTP
49416,TCP,HTTP
37176,ICMP,HTTPS
23648,TCP,HTTP
36115,TCP,HTTP
60244,UDP,FTP
7012,TCP,DNS
7107,UDP,IMAP
2643,UDP,FTP
17958,UDP,POP3
37443,ICMP,FTP
62474,ICMP,SSH
23110,UDP,SSH
36464,ICMP,IMAP
4186,ICMP,DNS
61517,ICMP,Telnet
47500,ICMP,HTTP
21394,TCP,HTTP
54455,ICMP,HTTPS
55266,UDP,IMAP
57302,UDP,HTTP
13428,UDP,DNS
59385,TCP,SSH
58868,UDP,SSH
37527,TCP,HTTP
29528,UDP,Telnet
35009,UDP,SSH
38495,ICMP,SSH
37231,UDP,IMAP
63594,ICMP,IMAP
3589,TCP,SSH
33872,TCP,DNS
54666,UDP,FTP
13045,TCP,IMAP
24191,ICMP,POP3
31876,TCP,HTTPS
41466,UDP,DNS
33053,UDP,IMAP
28139,TCP,DNS
61165,TCP,SMTP
39132,UDP,SMTP
9726,TCP,SSH
9978,ICMP,SMTP
29692,UDP,Telnet
648,ICMP,FTP
10687,TCP,Telnet
25145,TCP,HTTP
10426,TCP,HTTPS
63075,ICMP,HTTP
20520,ICMP,HTTP
22868,UDP,Telnet
64368,TCP,POP3
12300,ICMP,IMAP
22548,ICMP,DNS
49748,UDP,HTTPS
39513,UDP,HTTP
25622,UDP,HTTPS
59591,TCP,HTTPS
49087,TCP,IMAP
49072,UDP,HTTPS
50149,TCP,HTTPS
14715,ICMP,HTTP
64449,TCP,HTTPS
55385,TCP,HTTPS
29636,UDP,SMTP
32091,ICMP,Telnet
55364,ICMP,FTP
13228,UDP,IMAP
62184,ICMP,POP3
61807,ICMP,HTTP
57180,UDP,IMAP
2669,TCP,FTP
44819,UDP,IMAP
31765,UDP,DNS
42021,TCP,HTTPS
36741,ICMP,FTP
28061,UDP,HTTPS
10082,TCP,Telnet
20646,TCP,Telnet
39505,ICMP,POP3
45901,ICMP,SSH
59944,ICMP,SSH
12675,UDP,DNS
38740,TCP,FTP
17392,UDP,SMTP
61264,UDP,IMAP
33014,TCP,SSH
1166,TCP,HTTP
29973,TCP,IMAP
31584,ICMP,DNS
8955,TCP,SSH
457,TCP,HTTPS
10148,UDP,IMAP
23745,UDP,SMTP
54640,UDP,SMTP
52155,UDP,SSH
15661,TCP,SSH
64669,TCP,IMAP
37249,TCP,DNS
32988,ICMP,DNS
30169,UDP,SSH
20139,UDP,HTTP
27619,UDP,DNS
31090,ICMP,FTP
63292,ICMP,HTTPS
2588,ICMP,DNS
34201,TCP,IMAP
43955,UDP,POP3
32805,ICMP,HTTPS
48989,UDP,HTTPS
28872,TCP,SSH
58902,UDP,DNS
23650,TCP,Telnet
20401,UDP,IMAP
57686,UDP,SSH
26203,TCP,SMTP
44087,UDP,POP3
24015,ICMP,HTTPS
32493,TCP,SMTP
29425,UDP,HTTPS
38796,ICMP,POP3
17247,UDP,SMTP
22055,ICMP,HTTP
14547,TCP,SMTP
19825,TCP,IMAP
18061,ICMP,HTTP
24562,UDP,HTTP
5232,ICMP,HTTP
45195,TCP,FTP
47394,ICMP,Telnet
37236,TCP,IMAP
44801,UDP,SSH
40818,TCP,POP3
43100,TCP,FTP
20978,TCP,HTTP
60031,UDP,SMTP
52534,UDP,IMAP
34061,ICMP,DNS
8856,TCP,HTTP
64613,UDP,FTP
8062,ICMP,DNS
21820,UDP,HTTP
43888,ICMP,DNS
28910,TCP,Telnet
26148,UDP,POP3
5681,ICMP,IMAP
34091,UDP,IMAP
35011,ICMP,Telnet
63757,UDP,Telnet
13228,UDP,SSH
22351,UDP,SSH
2726,TCP,SMTP
41565,ICMP,Telnet
26197,ICMP,DNS
35136,ICMP,POP3
14156,UDP,FTP
49346,TCP,POP3
30589,ICMP,SSH
11091,ICMP,IMAP
10931,TCP,POP3
8375,TCP,FTP
45768,TCP,HTTP
3020,ICMP,HTTPS
5755,TCP,IMAP
3805,ICMP,DNS
30978,ICMP,FTP
44475,ICMP,HTTP
59198,TCP,DNS
37927,ICMP,HTTP
30054,UDP,SSH
3889,TCP,IMAP
12084,UDP,Telnet
16776,ICMP,IMAP
34303,UDP,SMTP
64478,UDP,DNS
37349,TCP,HTTPS
13267,TCP,IMAP
62038,TCP,FTP
15064,ICMP,Telnet
34303,TCP,DNS
25231,ICMP,SSH
31027,TCP,SSH
31372,UDP,POP3
34959,TCP,FTP
5720,TCP,FTP
37949,ICMP,SMTP
55594,UDP,DNS
37729,UDP,Telnet
62756,TCP,DNS
40400,ICMP,HTTPS
1020,TCP,SSH
34465,TCP,HTTPS
57248,UDP,POP3
22981,UDP,IMAP
5794,ICMP,POP3
45099,TCP,SSH
54897,UDP,IMAP
7167,ICMP,HTTP
33685,UDP,HTTP
35849,UDP,HTTP
51310,UDP,IMAP
17702,UDP,DNS
31758,ICMP,DNS
18948,UDP,SSH
36665,ICMP,DNS
9415,ICMP,SSH
21410,TCP,HTTP
57244,ICMP,HTTP
61796,ICMP,FTP
62757,TCP,IMAP
41541,ICMP,DNS
4203,TCP,HTTP
40655,ICMP,SSH
54199,ICMP,SMTP
33146,UDP,Telnet
54179,TCP,SMTP
62430,UDP,SMTP
43607,TCP,Telnet
48015,TCP,SMTP
22447,TCP,DNS
8800,TCP,IMAP
70,UDP,SMTP
61620,TCP,HTTPS
46066,UDP,FTP
27735,UDP,HTTP
60961,TCP,SMTP
58106,ICMP,HTTPS
16925,TCP,HTTPS
50905,TCP,DNS
27299,ICMP,SMTP
59762,ICMP,SSH
28964,UDP,FTP
54508,TCP,FTP
11650,ICMP,IMAP
32117,UDP,HTTP
30605,ICMP,FTP
41510,ICMP,HTTPS
33242,ICMP,HTTPS
9228,TCP,HTTPS
33812,UDP,POP3
15095,ICMP,HTTPS
28333,UDP,FTP
3594,ICMP,SMTP
8975,TCP,HTTPS
14729,UDP,SMTP
41495,UDP,Telnet
51339,UDP,SSH
26973,TCP,FTP
48491,UDP,SMTP
39105,TCP,SMTP
42786,ICMP,POP3
18678,ICMP,FTP
42235,TCP,HTTPS
29864,UDP,HTTP
31134,ICMP,IMAP
20274,UDP,SSH
13466,TCP,SSH
27647,ICMP,HTTPS
62576,UDP,Telnet
14853,UDP,FTP
37913,TCP,HTTP
43743,UDP,DNS
54105,UDP,DNS
29985,ICMP,SSH
16262,UDP,DNS
18383,ICMP,HTTP
53254,TCP,HTTPS
2057,TCP,SMTP
1085,UDP,IMAP
54703,TCP,IMAP
8011,ICMP,HTTPS
49399,UDP,HTTP
27441,TCP,HTTPS
7982,TCP,SSH
59836,ICMP,HTTPS
64611,UDP,HTTP
33921,UDP,FTP
30311,TCP,HTTP
12267,UDP,Telnet
35481,TCP,HTTPS
46596,ICMP,DNS
26970,TCP,DNS
53804,UDP,POP3
4962,UDP,HTTPS
23239,TCP,HTTP
5662,TCP,IMAP
32849,ICMP,IMAP
38256,ICMP,SMTP
59309,ICMP,SSH
2826,ICMP,POP3
59079,UDP,POP3
13527,ICMP,Telnet
55485,TCP,IMAP
20094,ICMP,SMTP
24490,ICMP,POP3
16753,TCP,IMAP
14232,UDP,FTP
23312,UDP,IMAP
17724,ICMP,DNS
1231,UDP,DNS
18161,TCP,POP3
62569,UDP,SMTP
521,UDP,SMTP
21463,ICMP,HTTP
24771,TCP,SSH
63466,UDP,IMAP
55682,UDP,HTTPS
53149,TCP,POP3
56877,ICMP,HTTP
65111,TCP,Telnet
23581,TCP,DNS
13415,UDP,SSH
59167,TCP,HTTP
32649,TCP,Telnet
43653,TCP,SSH
3550,TCP,FTP
27806,TCP,FTP
58920,TCP,Telnet
8880,ICMP,IMAP
58469,UDP,POP3
44033,ICMP,DNS
26210,TCP,FTP
49357,TCP,SSH
30817,TCP,POP3
2169,TCP,HTTP
49323,TCP,POP3
5059,TCP,SMTP
45229,UDP,FTP
15201,TCP,HTTPS
44932,TCP,DNS
33208,ICMP,IMAP
5439,ICMP,FTP
29204,ICMP,DNS
18721,TCP,HTTP
52309,UDP,SSH
38009,UDP,Telnet
55451,ICMP,HTTP
29638,ICMP,POP3
5474,UDP,FTP
29153,ICMP,SSH
57821,ICMP,HTTP
37718,ICMP,DNS
42157,UDP,HTTPS
61971,ICMP,IMAP
47340,TCP,HTTPS
18918,TCP,POP3
32143,TCP,DNS
54056,UDP,IMAP
51782,ICMP,SSH
43621,ICMP,IMAP
22950,UDP,POP3
48130,TCP,DNS
57049,UDP,POP3
45799,ICMP,IMAP
40909,UDP,POP3
28659,ICMP,Telnet
34384,ICMP,IMAP
54883,TCP,SSH
19950,TCP,DNS
18584,TCP,POP3
40718,UDP,SMTP
24415,ICMP,HTTP
3765,TCP,HTTP
12223,UDP,SMTP
38514,ICMP,SSH
54418,ICMP,HTTPS
25805,TCP,SMTP
35267,ICMP,FTP
54795,UDP,FTP
6037,TCP,FTP
36685,ICMP,FTP
64198,UDP,Telnet
47175,TCP,SSH
40573,UDP,FTP
22269,ICMP,POP3
54400,UDP,DNS
46095,UDP,HTTPS
9859,TCP,HTTP
28570,ICMP,SMTP
39079,ICMP,HTTP
32747,UDP,SSH
40805,ICMP,FTP
47039,UDP,Telnet
42164,TCP,HTTPS
27956,TCP,Telnet
6600,UDP,HTTP
9963,ICMP,FTP
11293,ICMP,HTTP
39851,UDP,DNS
38073,TCP,FTP
20256,UDP,SSH
4635,TCP,SSH
25458,UDP,DNS
33049,UDP,FTP
39410,ICMP,Telnet
48071,ICMP,DNS
56204,ICMP,Telnet
19357,TCP,DNS
36116,UDP,HTTP
55892,UDP,FTP
14681,TCP,POP3
38061,ICMP,Telnet
3047,UDP,SMTP
54868,TCP,SMTP
29728,TCP,HTTPS
28205,ICMP,DNS
41924,UDP,POP3
63944,ICMP,HTTP
28164,UDP,IMAP
19309,ICMP,SSH
37026,UDP,FTP
61386,ICMP,FTP
26301,UDP,HTTPS
2718,UDP,FTP
54477,UDP,IMAP
14123,TCP,FTP
17673,UDP,IMAP
38485,ICMP,IMAP
33037,TCP,SMTP
26218,UDP,POP3
48479,UDP,HTTPS
34784,TCP,SSH
38493,ICMP,POP3
62597,ICMP,HTTP
32136,TCP,IMAP
58932,UDP,HTTPS
42914,UDP,IMAP
7816,ICMP,DNS
12515,TCP,IMAP
36255,TCP,SSH
24149,ICMP,IMAP
6923,UDP,DNS
11993,ICMP,HTTP
18893,TCP,HTTP
2567,ICMP,FTP
33619,ICMP,IMAP
15912,ICMP,IMAP
36471,UDP,SMTP
7602,TCP,DNS
29334,ICMP,SMTP
43204,TCP,Telnet
19945,UDP,SMTP
30130,TCP,POP3
13588,ICMP,POP3
14007,TCP,POP3
45701,UDP,FTP
18380,ICMP,SMTP
49829,UDP,SMTP
55271,UDP,Telnet
56549,TCP,DNS
12234,UDP,SMTP
38723,TCP,POP3
3957,ICMP,HTTPS
18142,UDP,HTTPS
12919,ICMP,FTP
41747,TCP,SMTP
25573,ICMP,Telnet
7643,TCP,SMTP
19561,ICMP,SSH
27951,TCP,Telnet
48324,TCP,SMTP
36820,UDP,POP3
37007,UDP,SSH
39748,ICMP,IMAP
37134,TCP,SSH
27111,TCP,POP3
12177,UDP,SSH
33180,TCP,DNS
38133,TCP,SSH
42212,ICMP,SMTP
55174,ICMP,SSH
4825,UDP,POP3
19839,TCP,POP3
43117,TCP,FTP
61364,ICMP,HTTPS
21479,UDP,HTTPS
28343,UDP,HTTP
45596,UDP,SSH
18318,UDP,DNS
9072,UDP,IMAP
37610,TCP,Telnet
64069,ICMP,SMTP
43233,UDP,IMAP
22484,UDP,SSH
14691,ICMP,FTP
29143,TCP,HTTPS
38267,ICMP,HTTPS
57841,ICMP,FTP
384,UDP,SMTP
57714,UDP,Telnet
57812,TCP,IMAP
7152,UDP,POP3
65160,ICMP,HTTPS
57605,ICMP,IMAP
38744,ICMP,DNS
63918,UDP,IMAP
33414,ICMP,SSH
6590,ICMP,Telnet
17126,UDP,HTTP
61790,ICMP,Telnet
239,TCP,SSH
19789,TCP,SMTP
21775,UDP,HTTP
63180,UDP,FTP
20357,ICMP,POP3
29658,ICMP,IMAP
41188,UDP,FTP
18177,ICMP,POP3
2090,UDP,HTTPS
32321,UDP,POP3
40869,UDP,Telnet
14570,ICMP,SSH
54174,ICMP,SMTP
49293,ICMP,HTTP
48887,UDP,Telnet
44642,ICMP,FTP
47306,UDP,Telnet
36079,ICMP,HTTPS
29174,UDP,DNS
13145,TCP,SMTP
40083,TCP,SSH
14148,UDP,HTTPS
8430,UDP,HTTP
39526,UDP,HTTP
13911,ICMP,POP3
42244,UDP,POP3
52064,UDP,POP3
37033,ICMP,FTP
36087,UDP,SMTP
4094,ICMP,HTTPS
59613,UDP,HTTPS
35862,ICMP,Telnet
2188,TCP,SMTP
33676,ICMP,SSH
31146,UDP,SSH
10585,TCP,Telnet
64257,TCP,HTTP
53366,TCP,IMAP
50279,ICMP,DNS
65470,UDP,IMAP
57002,TCP,FTP
41799,ICMP,Telnet
65252,UDP,POP3
19193,TCP,DNS
15160,TCP,SSH
15885,UDP,IMAP
54793,ICMP,POP3
44125,UDP,HTTPS
39627,TCP,DNS
28429,UDP,HTTP
30321,ICMP,Telnet
40186,UDP,IMAP
17975,UDP,FTP
35615,ICMP,POP3
21095,TCP,HTTPS
64769,ICMP,DNS
41584,UDP,SSH
57226,TCP,HTTPS
49158,ICMP,SSH
29671,UDP,FTP
26678,UDP,SMTP
46664,ICMP,SMTP
42298,TCP,POP3
19614,ICMP,DNS
1227,ICMP,SMTP
10525,TCP,POP3
7035,UDP,SMTP
64676,TCP,SMTP
37432,UDP,DNS
43390,TCP,SSH
7125,ICMP,SSH
24617,UDP,IMAP
50677,TCP,DNS
51587,ICMP,HTTP
49668,ICMP,SMTP
6739,UDP,HTTP
37391,TCP,SMTP
1265,ICMP,IMAP
12401,UDP,FTP
25559,TCP,IMAP
11586,ICMP,HTTP
4355,TCP,FTP
56222,UDP,SMTP
17855,TCP,HTTP
20843,ICMP,IMAP
12542,ICMP,SMTP
8210,ICMP,IMAP
51640,UDP,HTTP
32455,TCP,HTTP
25703,UDP,IMAP
63590,UDP,SMTP
62121,UDP,SMTP
48817,UDP,SSH
28709,ICMP,IMAP
34405,UDP,POP3
43405,ICMP,HTTPS
3468,ICMP,SMTP
15729,ICMP,DNS
59212,ICMP,HTTP
35351,ICMP,HTTPS
21050,TCP,POP3
1143,TCP,DNS
38807,UDP,SSH
8761,TCP,DNS
50188,TCP,SSH
99,ICMP,Telnet
2876,TCP,IMAP
54115,ICMP,Telnet
7682,UDP,SSH
36432,ICMP,POP3
39987,UDP,DNS
13540,TCP,SMTP
4229,ICMP,POP3
21638,ICMP,DNS
49048,ICMP,SMTP
16962,TCP,SSH
25603,UDP,HTTPS
40153,TCP,FTP
23476,ICMP,SMTP
19340,TCP,Telnet
2401,UDP,Telnet
20990,ICMP,POP3
25987,ICMP,HTTP
60006,ICMP,SMTP
17443,TCP,DNS
34983,UDP,POP3
34943,ICMP,SSH
12882,ICMP,FTP
14496,UDP,HTTPS
11033,UDP,FTP
46689,ICMP,HTTP
20449,UDP,Telnet
62017,ICMP,POP3
6356,UDP,HTTPS
35644,ICMP,POP3
13716,ICMP,HTTP
15699,TCP,HTTPS
59506,ICMP,DNS
20580,TCP,SMTP
31556,ICMP,IMAP
29804,UDP,Telnet
46769,UDP,HTTP
56219,ICMP,HTTPS
62571,UDP,SSH
40106,ICMP,SMTP
64209,ICMP,SSH
15958,TCP,HTTPS
18930,TCP,Telnet
13883,TCP,SMTP
48344,UDP,IMAP
48651,UDP,FTP
62789,TCP,Telnet
53787,TCP,DNS
16299,ICMP,HTTP
31112,TCP,SMTP
